Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp,dtom,slc17a6,slc32a1,slc5a7,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3,Area
7,MC_SC_17_s01R_1,1,9,5,False,False,False,True,False,0,20,33,0,3,0,0,2,2,10,3,0,5,5437.0
11,MC_SC_17_s01R_2,1,6,4,False,False,False,True,False,0,3,7,0,14,2,5,0,0,11,4,1,0,2495.0
14,MC_SC_17_s01R_3,1,6,3,False,False,False,True,False,0,61,28,14,201,2,1,0,1,23,7,3,0,3552.0
23,MC_SC_17_s01R_4,1,7,4,False,False,False,True,False,0,99,32,0,24,0,17,17,12,267,17,1,13,6448.0
24,MC_SC_17_s01R_5,1,9,6,False,False,True,False,False,0,15,5,7,12,3,16,4,7,20,5,13,1,1398.0
26,MC_SC_17_s01R_6,1,5,3,False,False,False,True,False,0,34,27,4,58,2,6,1,2,66,16,0,0,3172.0
44,MC_SC_17_s01R_7,1,8,5,False,False,False,True,False,5,27,18,10,53,0,18,3,3,134,10,4,7,3358.0
53,MC_SC_17_s01R_8,1,8,5,False,False,True,False,False,41,23,19,4,15,0,0,1,0,7,7,2,11,1545.0
66,MC_SC_17_s01R_9,1,9,6,False,False,True,False,False,33,22,22,0,38,0,1,4,0,7,4,0,2,1734.0
96,MC_SC_17_s01R_10,1,5,4,False,False,True,False,False,55,5,11,0,29,1,2,1,0,16,8,1,2,2588.0
106,MC_SC_17_s01R_11,1,8,5,False,False,False,True,False,0,8,9,0,12,0,0,1,0,43,0,3,0,1572.0
126,MC_SC_17_s01R_12,1,8,5,False,False,False,True,False,0,30,24,1,6,0,0,0,0,33,3,0,1,1435.0
136,MC_SC_17_s01R_13,1,6,4,False,False,False,True,False,0,37,36,0,6,0,2,4,3,3,7,5,7,1374.0
152,MC_SC_17_s01R_14,1,7,5,False,False,True,False,False,2,37,41,43,111,1,0,18,3,69,13,2,8,3174.0
156,MC_SC_17_s01R_15,1,9,7,False,False,False,True,False,3,9,7,0,5,0,6,3,2,12,3,1,3,1754.0
174,MC_SC_17_s01R_16,2,6,4,False,False,False,True,False,4,15,6,6,5,0,2,0,3,10,2,9,5,2208.0
178,MC_SC_17_s01R_17,2,5,4,False,False,False,True,False,0,35,3,0,2,0,2,0,1,17,4,8,0,1494.0
179,MC_SC_17_s01R_18,2,8,3,False,False,True,False,False,36,20,21,12,37,6,9,3,0,13,7,2,6,1909.0
181,MC_SC_17_s01R_19,2,10,6,False,False,False,True,False,1,45,7,0,12,1,2,4,1,28,8,2,0,2514.0
183,MC_SC_17_s01R_20,2,8,5,False,False,False,True,False,2,32,13,4,44,0,0,5,0,68,4,0,0,2529.0
189,MC_SC_17_s01R_21,2,6,4,False,False,True,False,False,26,7,10,0,5,0,3,1,1,0,1,3,3,996.0
191,MC_SC_17_s01R_22,2,12,6,False,False,True,False,False,0,43,39,1,41,1,0,4,2,19,9,0,2,4591.0
206,MC_SC_17_s01R_23,2,6,5,False,False,True,False,False,0,12,12,4,10,2,3,3,1,7,2,3,1,1154.0
211,MC_SC_17_s01R_24,3,8,3,False,False,False,True,False,2,48,20,13,34,1,0,6,1,43,7,2,0,4804.0
213,MC_SC_17_s01R_25,3,7,3,False,False,False,True,False,0,18,5,8,46,1,5,2,1,15,3,3,0,3106.0
214,MC_SC_17_s01R_26,3,5,3,False,False,True,False,False,102,15,9,0,17,1,0,1,1,50,5,3,4,3573.0
218,MC_SC_17_s01R_27,3,5,4,False,False,False,True,False,1,17,5,3,51,0,5,2,2,14,7,1,3,2893.0
219,MC_SC_17_s01R_28,3,5,4,False,False,False,True,False,3,50,16,5,60,0,2,5,2,56,10,3,1,3470.0
220,MC_SC_17_s01R_29,3,8,6,False,False,False,True,False,0,46,17,0,0,0,3,1,0,4,4,0,0,2258.0
222,MC_SC_17_s01R_30,3,5,3,False,False,False,True,False,0,26,6,0,3,0,0,0,0,20,5,6,0,1704.0
225,MC_SC_17_s01R_31,3,6,4,False,False,False,True,False,0,25,5,4,40,1,0,8,3,82,4,3,0,1903.0
230,MC_SC_17_s01R_32,3,7,5,False,False,False,True,False,1,17,10,0,50,1,5,0,0,70,6,1,1,2165.0
235,MC_SC_17_s01R_33,3,9,5,False,False,True,False,False,78,42,20,0,1,1,1,5,1,2,2,3,4,2301.0
238,MC_SC_17_s01R_34,3,6,5,False,False,False,True,False,0,44,1,0,0,1,0,1,3,4,3,3,0,2327.0
240,MC_SC_17_s01R_35,3,6,3,False,False,False,True,False,1,23,9,0,0,0,3,1,1,14,3,2,7,1982.0
243,MC_SC_17_s01R_36,3,10,6,False,False,False,True,False,0,19,52,0,131,4,0,6,3,98,20,3,0,2580.0
245,MC_SC_17_s01R_37,3,6,3,False,False,False,True,False,0,15,2,0,27,0,0,10,0,5,10,3,1,1379.0
250,MC_SC_17_s01R_38,3,8,6,False,False,True,False,False,0,17,10,0,3,0,0,0,0,5,3,3,0,1168.0
262,MC_SC_17_s01R_39,4,7,4,False,True,False,True,False,1,15,29,0,7,0,0,1,1,4,4,2,3,2981.0
263,MC_SC_17_s01R_40,4,6,4,False,False,False,True,False,2,63,17,3,51,1,0,1,1,80,9,2,6,2700.0
264,MC_SC_17_s01R_41,4,6,4,False,False,True,False,False,46,39,11,5,6,4,0,6,0,12,5,2,2,1590.0
265,MC_SC_17_s01R_42,4,5,4,False,False,True,False,False,56,42,3,0,1,0,0,8,0,14,2,2,4,1650.0
266,MC_SC_17_s01R_43,4,5,4,False,False,True,False,False,36,26,11,0,41,0,1,0,0,11,0,0,4,1702.0
274,MC_SC_17_s01R_44,4,7,4,False,False,True,False,False,0,18,8,1,0,0,1,3,2,9,5,0,5,1946.0
278,MC_SC_17_s01R_45,4,7,4,False,False,False,True,False,0,32,19,0,1,4,0,0,0,12,2,1,6,1937.0
281,MC_SC_17_s01R_46,4,9,4,False,False,True,False,False,0,24,19,1,4,1,6,8,4,2,0,6,9,1420.0
288,MC_SC_17_s01R_47,4,6,4,False,False,False,True,False,1,34,25,0,1,5,0,1,0,1,1,2,4,1543.0
289,MC_SC_17_s01R_48,4,9,5,False,False,False,True,False,0,47,8,1,11,2,1,3,1,5,10,4,7,2192.0
291,MC_SC_17_s01R_49,4,7,4,False,False,False,True,False,1,28,21,0,1,0,7,5,7,7,3,5,7,1630.0
292,MC_SC_17_s01R_50,4,7,4,False,False,False,True,False,1,52,11,0,6,0,2,3,5,29,5,6,8,2338.0
294,MC_SC_17_s01R_51,5,7,4,False,False,True,False,False,65,9,14,0,24,0,4,3,3,8,10,3,0,2871.0
296,MC_SC_17_s01R_52,5,3,2,False,False,True,False,False,75,49,18,6,27,0,9,7,3,48,8,2,2,2338.0
297,MC_SC_17_s01R_53,5,7,4,False,False,False,True,False,0,20,22,14,88,0,12,4,4,144,15,3,5,3511.0
298,MC_SC_17_s01R_54,5,7,5,False,False,False,True,False,1,21,14,0,0,0,3,0,2,0,1,0,0,1428.0
306,MC_SC_17_s01R_55,5,6,5,False,False,False,True,False,0,14,8,0,3,1,2,0,0,1,3,1,1,1324.0
308,MC_SC_17_s01R_56,5,5,4,False,False,False,True,False,0,12,20,0,1,0,6,2,2,6,3,0,3,1560.0
309,MC_SC_17_s01R_57,5,5,3,False,False,True,False,False,43,11,15,0,27,0,6,0,2,28,7,1,4,1932.0
312,MC_SC_17_s01R_58,5,5,3,False,False,False,True,False,2,14,6,0,5,4,1,0,1,16,3,4,1,2349.0
315,MC_SC_17_s01R_59,5,7,4,False,False,False,True,False,0,15,19,0,3,0,1,0,1,0,7,3,5,2529.0
320,MC_SC_17_s01R_60,5,5,3,False,False,False,True,False,0,14,13,0,7,2,9,0,0,2,0,0,6,1370.0
322,MC_SC_17_s01R_61,5,5,2,False,False,False,True,False,0,37,37,0,132,2,4,9,4,37,5,4,0,2242.0
324,MC_SC_17_s01R_62,5,7,4,False,False,False,True,False,1,45,46,0,9,1,3,4,6,5,4,2,3,2005.0
326,MC_SC_17_s01R_63,5,9,5,False,False,False,True,False,4,21,12,0,6,2,5,4,1,3,4,4,4,1742.0
327,MC_SC_17_s01R_64,5,7,3,False,False,True,False,False,0,17,10,3,2,0,0,0,2,1,1,0,1,1480.0
328,MC_SC_17_s01R_65,5,5,3,False,False,False,True,False,0,10,23,10,21,1,0,6,0,6,2,3,0,1084.0
331,MC_SC_17_s01R_66,6,4,3,False,False,False,True,False,0,2,12,0,0,1,0,0,1,0,0,1,0,1106.0
333,MC_SC_17_s01R_67,6,3,2,False,False,False,True,False,1,34,28,7,54,0,0,0,2,13,5,1,2,3011.0
334,MC_SC_17_s01R_68,6,7,5,False,False,True,False,False,22,20,15,12,70,2,2,0,1,0,11,0,1,2338.0
335,MC_SC_17_s01R_69,6,4,3,False,False,True,False,False,57,27,22,0,28,2,8,1,4,5,3,0,5,1117.0
336,MC_SC_17_s01R_70,6,4,2,False,False,True,False,False,24,6,6,0,19,0,4,4,0,1,3,0,1,855.0
337,MC_SC_17_s01R_71,6,3,2,False,False,True,False,False,36,19,6,0,17,1,10,1,2,17,8,2,11,1300.0
338,MC_SC_17_s01R_72,6,6,4,False,False,False,True,False,0,20,9,3,27,0,8,1,1,15,6,1,2,2042.0
340,MC_SC_17_s01R_73,6,4,2,False,False,False,True,False,0,6,0,1,6,0,7,1,0,0,1,0,3,752.0
341,MC_SC_17_s01R_74,6,6,3,False,False,False,True,False,1,16,8,10,3,0,4,3,1,33,7,4,7,1592.0
343,MC_SC_17_s01R_75,6,4,2,False,False,False,True,False,2,13,4,0,1,0,2,1,0,1,5,0,0,1688.0
344,MC_SC_17_s01R_76,6,5,3,False,False,False,True,False,0,8,2,13,5,1,2,2,0,0,1,0,1,1254.0
345,MC_SC_17_s01R_77,6,7,5,False,False,False,True,False,0,13,23,0,35,1,0,0,1,13,3,3,1,4314.0
347,MC_SC_17_s01R_78,6,6,5,False,False,True,False,False,0,19,4,0,14,0,1,0,3,0,2,0,0,1586.0
348,MC_SC_17_s01R_79,6,8,5,False,False,False,True,False,1,31,12,7,37,0,0,1,1,5,5,2,1,2319.0
349,MC_SC_17_s01R_80,6,4,2,False,False,False,True,False,0,12,8,0,3,3,0,0,0,0,2,1,4,965.0
350,MC_SC_17_s01R_81,6,5,2,False,False,True,False,False,26,18,4,0,12,1,4,0,1,1,4,0,4,1283.0
351,MC_SC_17_s01R_82,6,5,3,False,False,True,False,False,0,30,0,4,35,3,1,0,2,1,4,3,1,1454.0
357,MC_SC_17_s01R_83,6,7,6,False,False,False,True,False,0,9,11,0,41,0,1,2,2,23,4,2,0,2466.0
360,MC_SC_17_s01R_84,6,6,3,False,False,True,False,False,1,35,33,0,17,0,4,0,3,6,6,1,0,1666.0
361,MC_SC_17_s01R_85,6,7,5,False,False,True,False,False,0,16,11,0,5,2,0,0,1,5,2,0,5,1833.0
363,MC_SC_17_s01R_86,6,3,2,False,False,False,True,False,0,4,12,1,7,0,2,1,1,0,1,0,7,516.0
364,MC_SC_17_s01R_87,6,4,3,False,False,False,True,False,0,28,8,0,18,3,2,0,2,1,0,1,0,669.0
366,MC_SC_17_s01R_88,6,5,3,False,False,True,False,False,0,46,43,18,36,15,3,1,0,12,6,3,0,2071.0
369,MC_SC_17_s01R_89,7,5,3,False,False,False,True,False,0,20,5,0,1,1,2,2,0,2,3,2,0,1392.0
371,MC_SC_17_s01R_90,7,7,4,False,False,False,True,False,0,2,16,0,0,2,0,0,4,0,3,2,4,2054.0
372,MC_SC_17_s01R_91,7,7,5,False,False,True,False,False,55,3,13,3,0,0,0,0,0,1,8,0,1,2313.0
373,MC_SC_17_s01R_92,7,9,3,False,False,False,True,False,0,14,19,2,39,0,0,2,3,33,7,3,0,2078.0
375,MC_SC_17_s01R_93,7,6,3,False,False,False,True,False,1,19,26,0,57,3,2,1,0,7,6,8,0,7340.0
376,MC_SC_17_s01R_94,7,7,5,False,False,True,False,False,75,42,14,9,70,0,12,5,5,43,7,0,0,2221.0
378,MC_SC_17_s01R_95,7,5,3,False,False,True,False,False,0,32,9,0,3,1,1,0,3,6,7,0,9,1487.0
380,MC_SC_17_s01R_96,7,6,4,False,False,True,False,False,0,10,4,0,2,0,0,2,2,0,1,0,2,990.0
382,MC_SC_17_s01R_97,7,4,2,False,False,True,False,False,67,19,13,0,45,2,5,0,1,3,5,1,3,3078.0
384,MC_SC_17_s01R_98,7,5,3,False,True,False,True,False,0,11,5,0,1,4,1,1,3,0,3,0,1,720.0
385,MC_SC_17_s01R_99,7,5,3,False,False,True,False,False,49,13,16,0,56,0,9,1,0,35,6,4,2,3506.0
386,MC_SC_17_s01R_100,7,7,4,False,False,True,False,False,0,45,9,0,33,0,6,4,3,4,6,1,4,2343.0
389,MC_SC_17_s01R_101,7,3,2,False,False,False,True,False,0,14,0,0,1,2,1,3,3,11,0,1,0,938.0
390,MC_SC_17_s01R_102,7,9,7,False,False,True,False,False,48,41,28,0,85,4,0,4,2,57,11,0,4,3186.0
392,MC_SC_17_s01R_103,7,7,4,False,False,True,False,False,0,15,4,1,9,0,1,0,2,7,0,0,0,1979.0
393,MC_SC_17_s01R_104,7,5,3,False,False,False,True,False,0,20,4,0,0,0,4,0,1,2,3,0,3,1332.0
396,MC_SC_17_s01R_105,7,9,5,False,False,False,True,False,8,9,11,0,14,0,1,0,1,2,4,3,0,2098.0
399,MC_SC_17_s01R_106,7,6,3,False,False,True,False,False,0,29,21,16,27,8,2,3,2,0,4,3,3,1135.0
400,MC_SC_17_s01R_107,7,2,1,False,False,False,True,False,0,9,42,7,17,1,5,1,0,2,2,8,11,1044.0
401,MC_SC_17_s01R_108,7,1,1,False,False,False,True,False,1,6,29,5,9,0,1,1,0,0,1,0,1,761.0
407,MC_SC_17_s01R_109,8,5,4,False,False,False,True,False,0,32,9,6,107,0,2,4,1,37,10,2,3,3462.0
408,MC_SC_17_s01R_110,8,7,5,False,False,False,True,False,1,56,16,0,32,2,4,2,4,102,8,4,2,3630.0
409,MC_SC_17_s01R_111,8,5,2,False,False,False,True,False,0,35,6,17,78,6,14,3,3,14,4,4,1,1732.0
411,MC_SC_17_s01R_112,8,4,2,False,False,False,True,False,0,5,18,0,14,0,6,3,0,4,1,0,2,870.0
413,MC_SC_17_s01R_113,8,7,4,False,False,False,True,False,1,55,27,9,44,0,0,2,1,0,6,3,0,2907.0
417,MC_SC_17_s01R_114,8,3,2,False,False,False,True,False,0,7,6,0,0,0,2,0,5,0,2,4,1,1097.0
418,MC_SC_17_s01R_115,8,8,3,False,False,False,True,False,2,48,27,13,91,5,0,1,4,8,4,8,1,3955.0
420,MC_SC_17_s01R_116,8,4,3,False,False,False,True,False,0,12,0,0,3,0,0,1,0,0,5,0,0,681.0
421,MC_SC_17_s01R_117,8,7,5,False,False,True,False,False,71,21,12,3,67,0,13,2,1,13,6,3,4,1320.0
427,MC_SC_17_s01R_118,8,4,3,False,False,False,True,False,2,19,8,0,0,0,5,1,1,2,1,0,0,1396.0
428,MC_SC_17_s01R_119,8,8,6,False,False,False,True,False,0,49,32,0,122,0,0,2,2,110,3,1,0,3592.0
431,MC_SC_17_s01R_120,8,5,3,False,False,True,False,False,0,9,7,0,7,1,2,1,4,6,0,0,4,1128.0
432,MC_SC_17_s01R_121,8,4,2,False,False,False,True,False,1,3,14,0,0,0,3,0,2,2,1,0,0,1176.0
433,MC_SC_17_s01R_122,8,5,3,False,False,True,False,False,0,28,13,0,4,0,0,1,5,3,1,2,3,1646.0
434,MC_SC_17_s01R_123,8,4,2,False,False,True,False,False,0,16,11,1,12,0,0,3,5,1,4,0,5,1693.0
436,MC_SC_17_s01R_124,8,5,3,False,False,False,True,False,0,13,17,13,21,2,0,2,0,3,5,1,1,1291.0
437,MC_SC_17_s01R_125,8,5,3,False,False,False,True,False,0,18,24,9,12,0,3,2,0,8,3,4,1,1430.0
440,MC_SC_17_s01R_126,9,6,4,False,True,False,True,False,0,60,6,0,25,0,2,0,1,23,11,5,0,3751.0
441,MC_SC_17_s01R_127,9,9,6,False,False,False,True,False,0,74,29,0,11,0,0,0,1,70,3,0,6,4264.0
443,MC_SC_17_s01R_128,9,9,5,False,False,False,True,False,0,27,21,0,55,2,3,0,0,12,4,1,0,3602.0
444,MC_SC_17_s01R_129,9,5,3,False,False,True,False,False,69,36,1,2,84,1,3,2,1,2,6,2,12,2158.0
445,MC_SC_17_s01R_130,9,4,3,False,False,False,True,False,0,16,7,0,2,0,1,0,1,1,0,0,1,1593.0
446,MC_SC_17_s01R_131,9,10,8,False,False,False,True,False,1,41,11,5,135,0,0,5,0,9,10,1,1,3504.0
448,MC_SC_17_s01R_132,9,6,4,False,False,True,False,False,40,3,8,0,14,0,7,1,1,17,4,1,4,1192.0
449,MC_SC_17_s01R_133,9,5,4,False,False,False,True,False,1,9,3,0,0,0,2,1,2,0,3,0,5,1513.0
451,MC_SC_17_s01R_134,9,10,7,False,False,True,False,False,0,35,10,2,10,0,0,1,3,2,5,0,4,2702.0
452,MC_SC_17_s01R_135,9,4,3,False,False,False,True,False,0,25,17,0,2,1,5,0,2,0,4,0,1,1836.0
453,MC_SC_17_s01R_136,9,4,2,False,False,True,False,False,22,18,19,0,4,5,3,2,1,0,2,0,1,1161.0
457,MC_SC_17_s01R_137,9,5,3,False,False,False,True,False,0,4,13,0,8,0,0,0,6,0,3,2,0,1056.0
458,MC_SC_17_s01R_138,9,5,3,False,False,False,True,False,0,23,5,0,1,0,0,1,4,0,3,2,0,1407.0
460,MC_SC_17_s01R_139,9,6,4,False,False,False,True,False,0,14,8,0,1,0,2,0,2,1,1,2,2,1252.0
461,MC_SC_17_s01R_140,9,7,4,False,False,True,False,False,0,13,8,0,14,0,0,1,3,19,6,0,3,1641.0
462,MC_SC_17_s01R_141,9,4,2,False,True,False,True,False,8,32,19,0,3,0,10,3,6,6,6,8,8,2560.0
465,MC_SC_17_s01R_142,9,4,2,False,False,True,False,False,0,20,17,0,2,0,1,1,3,0,0,3,0,973.0
466,MC_SC_17_s01R_143,9,8,5,False,False,False,True,False,8,89,28,0,17,0,12,3,5,96,7,3,6,4753.0
467,MC_SC_17_s01R_144,9,7,4,False,False,True,False,False,1,11,3,0,12,0,1,0,3,1,5,1,0,1634.0
468,MC_SC_17_s01R_145,9,8,4,False,False,False,True,False,0,27,14,0,78,2,0,0,0,0,2,2,0,1369.0
469,MC_SC_17_s01R_146,9,3,2,False,False,False,True,False,1,25,8,0,7,0,1,2,0,0,0,1,2,1208.0
470,MC_SC_17_s01R_147,9,7,5,False,False,True,False,False,0,8,22,3,1,4,6,6,2,0,3,2,2,1024.0
473,MC_SC_17_s01R_148,10,1,1,False,False,False,True,False,0,4,2,7,3,2,0,0,1,0,2,0,0,847.0
475,MC_SC_17_s01R_149,10,6,4,False,False,False,True,False,0,9,20,0,8,0,0,0,0,0,5,0,3,1602.0
476,MC_SC_17_s01R_150,10,8,5,False,False,False,True,False,3,102,7,0,68,0,11,3,1,48,7,0,1,4649.0
478,MC_SC_17_s01R_151,10,6,5,False,False,False,True,False,1,13,6,0,30,3,6,1,1,48,3,4,0,1876.0
479,MC_SC_17_s01R_152,10,2,1,False,False,False,True,False,0,16,10,0,8,0,0,0,0,0,2,0,1,2135.0
480,MC_SC_17_s01R_153,10,3,2,False,False,True,False,False,40,9,7,0,18,0,6,5,4,1,1,0,1,1114.0
481,MC_SC_17_s01R_154,10,5,3,False,False,False,True,False,1,16,8,0,3,1,2,0,1,2,7,0,0,1580.0
485,MC_SC_17_s01R_155,10,6,4,False,False,True,False,False,0,39,7,3,27,0,2,0,1,8,4,1,1,2978.0
487,MC_SC_17_s01R_156,10,7,5,False,False,True,False,False,79,22,5,0,33,1,1,1,1,12,3,0,3,2121.0
489,MC_SC_17_s01R_157,10,6,4,False,False,False,True,False,1,16,23,0,0,0,0,0,1,0,1,0,0,1600.0
491,MC_SC_17_s01R_158,10,5,3,False,False,True,False,False,0,20,5,4,13,0,2,2,3,0,6,2,0,1377.0
495,MC_SC_17_s01R_159,10,4,2,False,False,True,False,False,0,9,2,3,14,4,6,1,0,0,1,4,0,1310.0
496,MC_SC_17_s01R_160,10,5,3,False,False,False,True,False,0,10,2,0,3,3,0,2,2,7,5,4,3,2323.0
500,MC_SC_17_s01R_161,10,6,4,False,False,True,False,False,69,38,24,0,45,0,2,2,0,38,6,1,4,2074.0
503,MC_SC_17_s01R_162,10,5,2,False,False,False,True,False,0,23,32,0,1,1,5,2,5,1,3,7,3,2703.0
504,MC_SC_17_s01R_163,10,5,3,False,False,False,True,False,1,11,7,0,7,0,2,2,0,0,2,0,0,922.0
507,MC_SC_17_s01R_164,10,5,3,False,False,False,True,False,2,16,14,0,3,4,3,1,2,3,1,2,4,1076.0
508,MC_SC_17_s01R_165,10,3,2,False,False,False,True,False,0,23,2,0,2,0,1,4,6,4,0,0,0,1082.0
511,MC_SC_17_s01R_166,10,4,3,False,False,True,False,False,1,41,36,0,2,0,2,0,1,0,0,3,0,1561.0
514,MC_SC_17_s01R_167,10,5,3,False,False,False,True,False,0,29,24,0,10,1,2,0,1,9,3,4,8,2012.0
517,MC_SC_17_s01R_168,11,9,5,False,False,False,True,False,0,21,6,7,80,0,1,2,1,6,6,3,0,2704.0
518,MC_SC_17_s01R_169,11,5,3,False,False,False,True,False,0,22,2,0,1,1,0,2,1,6,3,0,0,1593.0
519,MC_SC_17_s01R_170,11,5,4,False,False,False,True,False,0,5,14,0,2,0,2,1,1,0,0,1,2,1594.0
528,MC_SC_17_s01R_171,11,6,4,False,True,False,True,False,1,74,36,0,5,3,0,1,0,11,2,0,2,3527.0
531,MC_SC_17_s01R_172,11,5,3,False,False,True,True,False,0,18,0,0,2,0,0,0,0,1,2,0,2,1490.0
534,MC_SC_17_s01R_173,11,6,4,False,False,True,False,False,0,18,3,8,16,0,4,0,0,0,2,0,0,1243.0
535,MC_SC_17_s01R_174,11,4,3,False,False,True,False,False,0,30,21,0,3,0,6,0,3,0,2,0,6,1250.0
536,MC_SC_17_s01R_175,11,5,3,False,False,True,False,False,52,19,9,4,7,0,10,3,5,1,6,0,1,1650.0
537,MC_SC_17_s01R_176,11,6,5,False,False,True,True,False,77,19,15,0,99,2,4,5,2,31,13,1,7,2656.0
538,MC_SC_17_s01R_177,11,4,2,False,False,False,True,False,2,3,9,16,23,0,1,1,3,8,2,3,9,1658.0
539,MC_SC_17_s01R_178,11,2,2,False,False,True,False,False,0,4,4,10,0,0,6,0,2,5,0,1,6,1097.0
540,MC_SC_17_s01R_179,11,7,3,False,False,True,False,False,0,44,5,7,19,0,10,0,6,10,4,2,0,2629.0
541,MC_SC_17_s01R_180,11,5,3,False,False,False,True,False,0,7,16,0,6,1,0,0,1,2,4,0,0,1578.0
542,MC_SC_17_s01R_181,11,5,3,False,False,True,False,False,98,55,43,12,59,1,4,4,0,34,14,4,1,3236.0
548,MC_SC_17_s01R_182,11,7,5,False,False,False,False,True,0,17,32,0,0,0,0,1,0,3,3,0,0,4550.0
549,MC_SC_17_s01R_183,11,3,3,False,False,False,True,False,0,3,1,0,2,0,2,0,0,2,3,0,0,1091.0
552,MC_SC_17_s01R_184,11,7,5,False,False,False,True,False,0,17,38,0,3,0,2,2,1,0,1,0,0,1381.0
554,MC_SC_17_s01R_185,11,6,4,False,False,True,False,False,1,9,10,0,1,0,1,2,2,1,3,0,5,1250.0
555,MC_SC_17_s01R_186,11,6,3,False,False,True,False,False,0,9,4,3,2,0,3,0,3,0,0,0,1,1633.0
556,MC_SC_17_s01R_187,11,7,4,False,False,False,True,False,0,67,90,0,265,7,32,4,5,29,11,5,0,4116.0
557,MC_SC_17_s01R_188,11,5,3,False,False,True,False,False,0,22,28,41,46,14,3,3,0,3,2,4,5,1746.0
558,MC_SC_17_s01R_189,11,5,3,False,False,False,True,False,6,11,22,0,3,0,9,2,3,1,2,0,0,1625.0
559,MC_SC_17_s01R_190,11,3,2,False,False,False,True,False,1,15,22,0,7,0,4,0,4,2,1,0,0,841.0
562,MC_SC_17_s01R_191,12,5,3,False,False,False,True,False,0,1,1,0,5,0,0,2,0,0,1,1,0,942.0
563,MC_SC_17_s01R_192,12,7,4,False,False,False,True,False,1,28,25,6,41,1,0,2,1,6,7,3,0,2317.0
566,MC_SC_17_s01R_193,12,6,3,False,False,False,True,False,0,27,6,5,11,0,7,0,3,4,2,0,6,1698.0
570,MC_SC_17_s01R_194,12,5,3,False,False,True,False,False,27,10,6,9,5,2,0,0,0,0,1,1,0,1254.0
572,MC_SC_17_s01R_195,12,6,4,False,False,False,True,False,3,66,8,0,54,1,3,2,2,32,8,1,0,3838.0
573,MC_SC_17_s01R_196,12,7,4,False,False,False,True,False,0,20,32,0,13,2,1,0,2,3,3,1,6,1274.0
574,MC_SC_17_s01R_197,12,6,4,False,False,True,False,False,64,5,13,2,2,0,1,1,1,0,5,0,0,2108.0
576,MC_SC_17_s01R_198,12,5,3,False,False,False,True,False,1,32,20,0,109,3,19,5,2,88,10,4,1,3166.0
582,MC_SC_17_s01R_199,12,8,3,False,False,True,False,False,0,64,23,0,26,0,3,0,3,2,0,0,0,2979.0
586,MC_SC_17_s01R_200,12,7,4,False,False,True,False,False,0,49,14,3,62,1,0,3,3,5,2,1,2,3187.0
587,MC_SC_17_s01R_201,12,7,4,False,False,True,False,False,0,34,2,0,3,0,2,0,2,0,0,1,0,1785.0
589,MC_SC_17_s01R_202,12,4,2,False,False,False,True,False,0,6,9,0,0,0,4,0,2,1,4,1,0,1283.0
592,MC_SC_17_s01R_203,12,5,4,False,False,False,True,False,0,7,10,1,6,4,2,3,4,3,5,3,6,711.0
593,MC_SC_17_s01R_204,12,5,3,False,False,False,True,False,0,10,12,0,4,0,2,0,5,0,2,2,0,1260.0
594,MC_SC_17_s01R_205,12,5,3,False,False,True,False,False,0,29,13,6,24,0,11,0,1,7,0,0,1,1404.0
595,MC_SC_17_s01R_206,12,8,6,False,False,True,False,False,37,6,7,0,57,4,9,4,0,27,9,4,1,1604.0
596,MC_SC_17_s01R_207,12,5,4,False,False,True,False,False,1,15,12,2,0,0,0,2,0,1,0,0,3,2113.0
599,MC_SC_17_s01R_208,12,6,4,False,False,False,True,False,0,30,15,0,0,0,4,3,3,1,3,2,5,2278.0
600,MC_SC_17_s01R_209,12,8,6,False,False,True,False,False,0,21,5,0,8,0,3,0,5,0,3,0,1,2364.0
601,MC_SC_17_s01R_210,12,6,3,False,False,False,True,False,0,12,3,1,7,0,12,3,0,1,2,0,3,992.0
602,MC_SC_17_s01R_211,12,6,3,False,False,False,True,False,1,13,22,0,46,2,11,5,10,18,6,0,1,2297.0
605,MC_SC_17_s01R_212,12,6,4,False,False,True,False,False,1,8,5,0,4,0,0,1,2,2,1,0,2,1027.0
607,MC_SC_17_s01R_213,12,5,2,False,False,False,True,False,0,15,18,0,0,0,14,1,4,5,3,2,4,1469.0
608,MC_SC_17_s01R_214,12,5,3,False,False,True,False,False,1,30,11,3,4,1,3,0,4,1,3,0,10,1860.0
610,MC_SC_17_s01R_215,12,6,4,False,False,True,False,False,0,29,8,0,4,0,0,0,4,0,5,0,6,2438.0
612,MC_SC_17_s01R_216,12,2,2,False,False,True,False,False,0,10,7,0,1,0,0,0,2,0,0,0,0,990.0
614,MC_SC_17_s01R_217,13,5,4,False,False,False,True,False,3,20,6,4,6,0,1,0,0,6,4,0,1,1948.0
617,MC_SC_17_s01R_218,13,8,6,False,False,False,True,False,0,57,12,0,40,0,2,3,3,41,9,3,0,5258.0
618,MC_SC_17_s01R_219,13,5,3,False,False,False,True,False,2,15,1,1,8,0,2,0,2,0,1,0,4,1737.0
620,MC_SC_17_s01R_220,13,4,3,False,False,False,True,False,1,8,7,2,7,1,0,0,2,2,3,0,2,1352.0
