Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp,dtom,slc17a6,slc32a1,slc5a7,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3,Area
637,MC_SC_17_s03L_436,13,4,3,False,False,True,False,False,0,16,19,2,2,0,1,3,1,3,3,5,1,2231.0
638,MC_SC_17_s03L_437,13,4,2,False,False,True,False,False,43,10,12,2,25,0,1,0,0,0,1,0,0,1317.0
640,MC_SC_17_s03L_438,13,3,1,False,False,True,False,False,0,14,2,0,7,0,0,3,0,8,3,0,3,1905.0
641,MC_SC_17_s03L_439,13,5,3,False,False,False,True,False,0,21,9,0,16,2,5,4,0,3,2,1,2,2098.0
642,MC_SC_17_s03L_440,13,3,2,False,False,True,False,False,0,6,0,0,11,0,2,1,1,0,1,2,0,1438.0
643,MC_SC_17_s03L_441,13,7,4,False,False,True,False,False,0,12,5,1,49,0,0,0,4,2,2,0,1,1416.0
646,MC_SC_17_s03L_442,13,9,4,False,False,False,True,False,2,8,16,0,7,3,0,2,0,3,3,0,0,1609.0
647,MC_SC_17_s03L_443,13,6,2,False,False,True,False,False,3,0,2,5,27,0,7,1,0,0,3,0,0,553.0
649,MC_SC_17_s03L_444,13,7,5,False,False,False,True,False,2,10,5,1,6,0,2,0,0,17,4,1,0,1378.0
650,MC_SC_17_s03L_445,13,4,2,False,False,False,True,False,0,4,0,0,1,4,2,0,0,1,3,9,0,882.0
652,MC_SC_17_s03L_446,13,4,2,False,False,True,False,False,0,14,3,0,37,4,2,4,3,1,1,5,0,1853.0
653,MC_SC_17_s03L_447,13,6,4,False,False,True,True,True,1,5,3,0,0,0,0,1,0,16,3,0,0,642.0
655,MC_SC_17_s03L_448,13,3,2,False,True,True,False,False,13,2,0,0,1,1,1,1,2,0,0,0,2,571.0
656,MC_SC_17_s03L_449,13,6,3,False,False,False,True,False,0,14,22,0,16,0,9,1,0,10,2,0,1,1666.0
658,MC_SC_17_s03L_450,13,6,3,False,False,True,True,False,0,9,6,0,5,0,2,2,0,12,3,2,4,1022.0
659,MC_SC_17_s03L_451,13,4,2,False,False,True,True,False,0,6,11,1,23,0,4,2,4,0,1,0,2,1151.0
660,MC_SC_17_s03L_452,13,4,3,False,False,False,True,False,1,1,4,0,0,0,4,1,5,0,3,6,0,754.0
661,MC_SC_17_s03L_453,13,3,2,False,False,False,True,False,0,5,10,1,10,1,0,5,1,4,3,1,1,2012.0
663,MC_SC_17_s03L_454,13,5,3,False,False,True,False,False,55,12,1,12,24,0,1,2,0,2,1,0,0,1457.0
664,MC_SC_17_s03L_455,13,3,2,False,False,False,True,False,0,4,9,0,2,1,5,6,0,0,2,5,5,809.0
665,MC_SC_17_s03L_456,13,3,3,False,False,True,False,False,0,3,24,0,16,0,4,0,2,0,5,0,4,1704.0
667,MC_SC_17_s03L_457,13,3,3,False,False,False,True,False,0,3,7,0,0,0,2,0,2,1,2,0,0,1327.0
669,MC_SC_17_s03L_458,13,6,3,False,False,False,True,False,0,26,11,3,5,1,8,1,0,2,0,0,4,541.0
670,MC_SC_17_s03L_459,13,12,3,False,False,False,True,False,0,12,19,0,105,2,0,5,1,136,1,0,0,3660.0
671,MC_SC_17_s03L_460,13,4,3,False,False,False,True,False,1,6,3,1,0,0,11,1,0,3,0,13,9,528.0
672,MC_SC_17_s03L_461,13,6,4,False,False,False,False,True,52,16,6,0,9,0,12,2,0,25,4,2,4,3106.0
673,MC_SC_17_s03L_462,13,5,3,False,False,False,True,False,0,27,17,0,1,1,11,5,3,1,0,1,3,778.0
675,MC_SC_17_s03L_463,14,4,3,False,False,True,False,False,35,4,0,0,10,0,0,1,0,0,0,0,3,1102.0
676,MC_SC_17_s03L_464,14,4,2,False,False,False,True,False,1,0,3,0,0,0,0,0,0,0,1,0,0,644.0
680,MC_SC_17_s03L_465,14,2,1,False,False,True,True,False,2,6,1,1,1,1,0,0,0,0,3,2,0,811.0
681,MC_SC_17_s03L_466,14,5,4,False,False,False,True,False,0,26,3,0,0,2,0,0,4,0,3,7,0,3088.0
684,MC_SC_17_s03L_467,14,4,2,False,False,True,False,False,0,7,0,0,1,0,4,4,0,7,2,0,1,866.0
688,MC_SC_17_s03L_468,14,3,2,False,False,True,False,False,50,11,0,0,7,0,3,0,0,12,5,1,3,888.0
689,MC_SC_17_s03L_469,14,4,2,False,False,True,False,False,65,10,8,0,46,2,8,8,1,12,9,1,2,1299.0
690,MC_SC_17_s03L_470,14,5,4,False,False,True,False,False,2,17,1,0,26,0,1,1,4,7,2,4,0,1556.0
691,MC_SC_17_s03L_471,14,6,3,False,False,False,True,False,1,102,8,0,7,11,0,1,3,35,4,0,0,3521.0
692,MC_SC_17_s03L_472,14,4,3,False,False,False,True,False,0,7,12,0,18,0,4,1,4,8,3,3,1,1928.0
693,MC_SC_17_s03L_473,14,6,4,False,False,False,True,False,14,5,16,0,46,0,1,8,0,20,5,0,0,1285.0
694,MC_SC_17_s03L_474,14,4,3,False,False,True,False,False,0,20,2,0,2,2,0,1,0,6,2,0,6,1288.0
696,MC_SC_17_s03L_475,14,7,4,False,False,False,True,False,2,37,1,2,7,0,0,4,0,40,7,0,1,2080.0
697,MC_SC_17_s03L_476,14,5,3,False,False,False,True,False,2,3,17,0,3,0,2,1,0,17,4,0,5,2388.0
698,MC_SC_17_s03L_477,14,8,4,False,False,False,True,False,1,25,10,6,79,0,0,0,0,53,3,0,1,3452.0
699,MC_SC_17_s03L_478,14,4,2,False,False,False,True,False,0,6,1,0,4,0,3,2,3,4,5,7,1,2407.0
700,MC_SC_17_s03L_479,14,5,3,False,False,True,False,False,46,22,9,3,33,0,8,1,0,13,6,1,1,1252.0
701,MC_SC_17_s03L_480,14,4,2,False,False,True,False,False,4,21,7,0,2,1,0,5,0,15,2,0,11,1722.0
702,MC_SC_17_s03L_481,14,4,3,False,False,True,False,False,0,2,4,5,3,0,1,2,3,5,0,2,0,959.0
703,MC_SC_17_s03L_482,14,5,2,False,False,True,False,False,0,32,7,0,10,0,4,0,0,26,1,0,2,2560.0
704,MC_SC_17_s03L_483,14,4,2,False,True,True,False,False,0,20,13,4,48,3,2,2,2,2,5,0,1,2785.0
705,MC_SC_17_s03L_484,14,5,3,False,False,True,False,False,1,10,0,11,11,0,0,1,0,0,3,0,1,825.0
706,MC_SC_17_s03L_485,14,2,2,False,False,False,True,False,1,11,5,3,12,0,5,0,0,0,0,0,4,723.0
708,MC_SC_17_s03L_486,14,4,2,False,False,True,False,False,61,9,2,0,8,0,4,5,0,13,2,2,4,868.0
709,MC_SC_17_s03L_487,14,4,3,False,False,True,False,False,0,19,12,4,6,2,0,3,2,0,2,0,2,2444.0
714,MC_SC_17_s03L_488,14,6,2,False,False,True,False,False,0,22,5,0,9,1,2,1,1,14,1,0,5,1308.0
715,MC_SC_17_s03L_489,14,5,3,False,False,False,True,False,0,20,24,0,3,0,12,3,0,1,1,0,5,1571.0
716,MC_SC_17_s03L_490,14,4,2,False,False,True,False,False,0,24,23,13,73,2,3,6,4,2,5,1,3,1884.0
717,MC_SC_17_s03L_491,14,4,3,False,False,True,False,False,0,31,22,9,135,2,21,3,8,1,6,0,2,2399.0
718,MC_SC_17_s03L_492,14,1,1,False,False,False,True,False,0,0,2,0,1,0,2,0,0,0,0,0,0,186.0
719,MC_SC_17_s03L_493,14,5,3,False,False,False,True,False,0,23,10,8,9,0,4,0,2,0,2,0,4,1003.0
720,MC_SC_17_s03L_494,14,1,1,False,False,False,True,False,0,0,2,1,4,0,5,0,1,0,0,0,1,373.0
721,MC_SC_17_s03L_495,14,7,4,False,False,False,True,False,0,31,17,0,4,3,11,0,3,10,1,1,5,833.0
722,MC_SC_17_s03L_496,14,6,4,False,False,False,True,False,1,25,16,0,5,1,12,7,2,4,2,0,0,667.0
723,MC_SC_17_s03L_497,15,5,3,False,False,False,True,False,0,11,8,0,1,0,1,0,0,1,1,0,0,1005.0
726,MC_SC_17_s03L_498,15,5,2,False,False,False,True,False,0,19,14,0,2,0,1,3,1,1,0,0,2,1715.0
727,MC_SC_17_s03L_499,15,3,2,False,False,True,False,False,1,3,3,0,1,0,0,0,0,0,0,0,0,1215.0
730,MC_SC_17_s03L_500,15,2,2,False,False,False,True,False,0,1,0,0,2,0,3,1,0,0,0,0,0,667.0
731,MC_SC_17_s03L_501,15,5,2,False,False,True,False,False,0,2,2,0,0,0,0,3,3,0,0,0,4,404.0
737,MC_SC_17_s03L_502,15,8,3,False,False,True,False,False,1,34,11,8,44,1,0,1,2,60,2,0,1,2640.0
738,MC_SC_17_s03L_503,15,4,3,False,False,True,False,False,63,44,6,16,53,2,0,0,0,30,1,0,1,1907.0
739,MC_SC_17_s03L_504,15,3,3,False,False,True,False,False,31,21,4,0,8,0,1,2,1,8,1,1,4,639.0
740,MC_SC_17_s03L_505,15,4,3,False,False,True,False,False,53,1,3,0,46,6,5,3,4,7,5,2,4,933.0
742,MC_SC_17_s03L_506,15,4,2,False,False,True,False,False,33,5,7,0,18,0,5,1,0,2,0,5,0,973.0
743,MC_SC_17_s03L_507,15,4,3,False,False,True,False,False,61,12,6,0,28,2,1,2,1,2,2,0,1,869.0
744,MC_SC_17_s03L_508,15,4,3,False,False,True,False,False,47,7,9,0,13,3,4,3,5,10,1,9,2,1408.0
745,MC_SC_17_s03L_509,15,6,4,False,False,True,False,False,1,17,14,3,106,0,1,12,3,44,4,0,1,2344.0
746,MC_SC_17_s03L_510,15,4,3,False,False,True,False,False,0,10,0,0,22,0,2,0,1,0,1,7,0,1420.0
747,MC_SC_17_s03L_511,15,3,3,False,False,True,False,False,17,4,0,0,1,0,0,1,0,2,0,0,0,342.0
748,MC_SC_17_s03L_512,15,3,3,False,False,False,True,False,4,77,4,0,6,4,7,3,2,36,7,0,0,3426.0
749,MC_SC_17_s03L_513,15,4,2,False,False,True,False,False,22,3,3,0,4,0,3,0,1,0,2,0,6,645.0
750,MC_SC_17_s03L_514,15,3,2,False,False,True,False,False,18,4,0,0,24,2,3,1,1,0,1,0,0,826.0
751,MC_SC_17_s03L_515,15,4,2,False,False,True,False,False,40,7,2,0,20,0,7,0,2,0,1,2,3,997.0
752,MC_SC_17_s03L_516,15,3,1,False,False,True,False,False,53,19,7,0,8,0,2,1,0,0,0,1,2,1075.0
753,MC_SC_17_s03L_517,15,4,2,False,False,True,False,False,0,18,12,0,9,0,6,0,2,0,0,0,9,1970.0
754,MC_SC_17_s03L_518,15,3,2,False,False,False,True,False,0,12,7,0,5,3,7,0,2,0,1,2,0,1321.0
755,MC_SC_17_s03L_519,15,5,3,False,False,True,False,False,15,6,4,7,12,0,0,2,0,1,0,1,0,863.0
756,MC_SC_17_s03L_520,15,4,3,False,False,False,True,False,0,24,2,8,17,1,10,0,2,10,0,3,5,1012.0
757,MC_SC_17_s03L_521,15,6,3,False,False,False,True,False,0,5,8,0,27,0,0,1,1,21,5,1,1,2132.0
758,MC_SC_17_s03L_522,15,3,1,False,False,True,False,False,0,7,20,0,24,6,0,4,0,10,3,4,5,1394.0
759,MC_SC_17_s03L_523,15,5,2,False,False,True,False,False,40,16,14,0,21,0,0,4,2,20,4,0,1,1013.0
760,MC_SC_17_s03L_524,15,6,3,True,False,False,True,False,0,91,19,0,76,0,2,1,1,31,5,1,4,2357.0
761,MC_SC_17_s03L_525,15,5,3,False,False,True,False,False,0,5,0,1,4,7,3,3,1,3,0,3,2,513.0
762,MC_SC_17_s03L_526,15,3,2,False,False,False,True,False,1,22,1,0,3,0,7,2,0,2,3,1,6,1683.0
763,MC_SC_17_s03L_527,15,5,2,False,False,True,False,False,29,9,6,17,18,0,8,1,0,0,1,3,3,889.0
764,MC_SC_17_s03L_528,15,6,3,False,False,True,False,False,52,20,6,0,14,0,0,3,0,5,1,3,4,1431.0
765,MC_SC_17_s03L_529,15,3,2,False,False,True,False,False,0,4,7,2,2,5,5,0,1,0,3,1,2,958.0
766,MC_SC_17_s03L_530,15,4,2,False,False,True,False,False,21,7,7,1,11,0,2,0,0,0,1,0,0,1301.0
767,MC_SC_17_s03L_531,15,8,3,False,True,True,False,False,51,21,4,0,16,0,2,2,1,0,0,0,5,1139.0
768,MC_SC_17_s03L_532,15,6,3,False,False,False,True,False,1,21,19,0,13,0,5,0,1,10,0,0,3,1342.0
769,MC_SC_17_s03L_533,15,4,3,False,False,False,True,True,0,1,2,0,3,1,3,0,3,0,2,6,0,955.0
771,MC_SC_17_s03L_534,15,3,2,False,False,False,True,False,1,27,15,1,25,1,18,1,5,1,3,1,11,1374.0
773,MC_SC_17_s03L_535,15,6,4,False,False,True,False,False,0,17,27,2,94,0,1,3,5,1,1,4,0,2214.0
774,MC_SC_17_s03L_536,15,8,5,False,False,False,True,False,0,19,12,0,19,0,7,4,5,46,5,3,10,1855.0
775,MC_SC_17_s03L_537,15,6,3,False,False,False,False,True,52,31,2,1,6,0,7,0,1,52,5,0,0,2729.0
777,MC_SC_17_s03L_538,16,4,2,False,False,True,True,False,8,7,3,0,10,3,0,0,0,0,0,1,0,468.0
782,MC_SC_17_s03L_539,16,4,3,False,False,True,False,False,0,6,11,0,34,0,1,1,1,0,3,2,3,1485.0
786,MC_SC_17_s03L_540,16,6,4,False,False,True,False,False,0,26,11,8,116,1,0,1,3,33,6,0,4,2669.0
789,MC_SC_17_s03L_541,16,8,3,False,False,True,False,False,0,24,8,4,6,0,0,4,4,4,4,0,0,2425.0
790,MC_SC_17_s03L_542,16,4,2,False,False,True,False,False,2,15,2,0,1,0,4,1,0,5,1,0,0,2035.0
791,MC_SC_17_s03L_543,16,5,3,False,False,False,True,False,1,27,12,0,25,5,0,0,0,3,3,0,1,2002.0
792,MC_SC_17_s03L_544,16,3,3,False,False,True,False,False,21,11,2,0,47,1,3,0,2,1,2,2,1,929.0
793,MC_SC_17_s03L_545,16,3,2,False,False,True,False,False,1,13,4,0,4,0,6,4,0,14,3,0,7,1228.0
794,MC_SC_17_s03L_546,16,3,2,False,False,True,False,False,1,17,17,0,25,0,0,0,0,0,0,0,0,1705.0
795,MC_SC_17_s03L_547,16,5,3,False,False,True,False,False,46,10,6,0,28,0,4,1,1,0,1,0,1,693.0
796,MC_SC_17_s03L_548,16,4,2,False,False,True,False,False,1,25,12,0,18,2,3,2,3,6,3,0,0,1664.0
797,MC_SC_17_s03L_549,16,4,2,False,False,True,False,False,0,31,1,0,11,0,0,0,1,0,2,0,3,1837.0
798,MC_SC_17_s03L_550,16,4,3,False,False,True,False,False,38,11,0,5,15,0,3,0,0,0,1,0,2,499.0
799,MC_SC_17_s03L_551,16,3,2,False,True,True,False,False,0,4,3,0,4,0,3,0,0,5,1,0,1,1111.0
800,MC_SC_17_s03L_552,16,6,4,False,False,True,False,False,46,22,6,1,48,1,7,1,1,20,6,1,1,1291.0
801,MC_SC_17_s03L_553,16,5,3,False,True,True,False,False,69,14,5,3,39,1,0,1,1,0,3,0,0,1448.0
802,MC_SC_17_s03L_554,16,2,2,False,False,True,False,False,0,13,0,0,7,0,0,0,0,0,0,0,1,968.0
803,MC_SC_17_s03L_555,16,6,2,False,False,True,False,False,23,11,4,7,35,0,8,1,0,5,5,1,0,1704.0
805,MC_SC_17_s03L_556,16,6,4,False,False,False,True,False,1,4,0,0,22,0,0,0,0,3,0,1,0,855.0
807,MC_SC_17_s03L_557,16,5,3,False,False,False,True,False,0,10,12,1,70,3,1,1,2,19,2,3,3,2658.0
808,MC_SC_17_s03L_558,16,5,3,False,False,True,False,False,0,10,3,3,3,0,0,3,2,7,2,0,0,1229.0
809,MC_SC_17_s03L_559,16,7,2,False,False,False,True,False,1,12,2,0,8,0,0,0,0,1,3,0,0,808.0
810,MC_SC_17_s03L_560,16,5,4,False,False,True,False,False,34,16,4,0,27,0,8,1,1,12,4,0,0,898.0
812,MC_SC_17_s03L_561,16,6,3,False,False,True,False,False,53,21,9,8,68,0,0,1,2,5,10,2,3,2316.0
813,MC_SC_17_s03L_562,16,4,2,False,False,True,False,False,18,17,21,0,43,2,0,1,3,10,6,1,0,2162.0
814,MC_SC_17_s03L_563,16,7,3,False,False,True,False,False,102,18,8,0,58,0,0,1,0,31,5,0,2,3110.0
815,MC_SC_17_s03L_564,16,4,3,False,False,False,True,False,0,5,1,0,22,0,0,1,0,7,2,5,3,1533.0
818,MC_SC_17_s03L_565,16,5,2,False,False,False,True,False,0,23,6,0,29,0,4,1,1,3,1,2,5,1046.0
819,MC_SC_17_s03L_566,16,5,2,False,False,False,True,False,0,8,11,0,11,0,0,0,5,0,5,5,0,2037.0
821,MC_SC_17_s03L_567,16,4,3,True,False,True,False,False,38,14,18,2,47,0,0,5,1,14,6,3,7,1809.0
822,MC_SC_17_s03L_568,16,1,1,False,False,True,False,False,0,2,6,5,10,0,2,0,1,0,3,2,0,974.0
823,MC_SC_17_s03L_569,16,5,3,False,False,False,True,False,0,29,25,2,14,1,14,3,3,0,5,1,4,1329.0
824,MC_SC_17_s03L_570,16,4,2,False,False,False,True,False,2,18,2,0,0,0,3,1,3,1,0,2,1,878.0
825,MC_SC_17_s03L_571,16,5,3,False,False,False,False,True,68,14,21,0,46,1,2,0,1,0,0,13,6,1002.0
826,MC_SC_17_s03L_572,16,9,6,False,False,False,True,False,0,42,32,0,24,1,11,5,6,17,5,1,8,1293.0
827,MC_SC_17_s03L_573,16,6,3,False,False,False,False,True,66,30,1,0,18,2,0,2,4,97,2,5,3,4195.0
828,MC_SC_17_s03L_574,16,6,4,False,False,False,True,False,2,18,23,4,79,0,2,4,4,95,4,5,6,2991.0
829,MC_SC_17_s03L_575,16,7,3,False,False,False,False,True,35,9,9,0,2,0,3,0,0,12,0,1,0,1788.0
830,MC_SC_17_s03L_576,17,4,1,False,False,True,False,False,18,1,0,0,13,0,0,0,0,0,0,0,0,318.0
839,MC_SC_17_s03L_577,17,7,4,False,False,True,False,False,1,6,2,0,25,0,1,3,4,42,2,1,1,1304.0
842,MC_SC_17_s03L_578,17,6,3,False,False,False,True,False,0,8,0,0,0,0,14,4,0,2,3,4,1,823.0
844,MC_SC_17_s03L_579,17,6,3,False,False,True,False,False,0,34,17,0,14,0,3,0,2,28,6,3,0,1454.0
850,MC_SC_17_s03L_580,17,6,3,False,False,True,False,False,45,17,5,2,33,0,1,0,0,10,0,1,1,1418.0
851,MC_SC_17_s03L_581,17,5,2,False,False,False,True,False,1,13,6,2,12,1,1,2,0,1,1,0,1,562.0
852,MC_SC_17_s03L_582,17,4,2,False,False,True,False,False,0,15,3,0,4,0,2,1,0,4,2,0,3,1494.0
854,MC_SC_17_s03L_583,17,3,2,False,False,False,True,False,0,4,1,2,6,0,1,0,0,0,0,1,1,387.0
855,MC_SC_17_s03L_584,17,6,4,False,False,False,True,False,0,10,8,1,2,0,0,1,0,30,0,0,0,1207.0
857,MC_SC_17_s03L_585,17,8,5,False,False,True,False,False,0,8,4,2,10,0,0,0,0,22,1,0,0,2219.0
858,MC_SC_17_s03L_586,17,5,2,False,False,True,False,False,0,20,14,0,8,0,0,0,0,21,2,0,5,1549.0
860,MC_SC_17_s03L_587,17,4,2,False,False,False,True,False,0,11,23,0,36,1,4,4,0,36,3,0,1,2745.0
861,MC_SC_17_s03L_588,17,7,3,False,False,True,False,False,0,27,5,0,20,0,0,2,0,6,4,0,2,1695.0
864,MC_SC_17_s03L_589,17,4,3,False,False,False,True,False,0,21,7,2,5,0,2,2,0,7,2,1,1,748.0
866,MC_SC_17_s03L_590,17,8,4,False,False,False,False,True,77,17,10,0,8,1,11,0,0,44,1,4,0,4942.0
867,MC_SC_17_s03L_591,17,5,4,False,False,False,True,False,1,21,5,3,16,0,4,0,0,2,0,1,5,665.0
868,MC_SC_17_s03L_592,17,6,3,False,False,False,False,True,9,7,3,0,0,0,0,0,0,7,0,4,2,4336.0
869,MC_SC_17_s03L_593,17,3,1,False,False,False,True,False,1,9,1,0,1,0,1,0,0,0,0,0,1,731.0
870,MC_SC_17_s03L_594,17,3,2,False,False,False,True,False,1,5,2,0,3,0,2,0,0,0,0,0,0,816.0
873,MC_SC_17_s03L_595,17,3,2,False,False,False,True,False,0,3,18,0,18,0,1,1,0,0,2,5,5,1144.0
874,MC_SC_17_s03L_596,17,8,4,False,False,False,False,True,47,26,0,0,22,0,0,2,2,54,0,0,0,1910.0
878,MC_SC_17_s03L_597,18,5,3,False,False,True,False,False,1,48,11,0,9,0,0,4,2,7,1,3,0,1637.0
880,MC_SC_17_s03L_598,18,3,2,False,False,False,True,False,1,4,1,0,1,0,0,0,4,0,2,2,1,1223.0
882,MC_SC_17_s03L_599,18,6,3,False,False,True,False,False,3,19,12,0,1,0,0,4,2,7,1,4,0,1681.0
884,MC_SC_17_s03L_600,18,5,1,False,False,False,True,False,0,2,3,0,13,2,1,0,1,1,2,0,0,1301.0
890,MC_SC_17_s03L_601,18,6,4,False,False,False,False,True,142,8,0,0,64,1,4,0,0,7,1,14,6,1961.0
895,MC_SC_17_s03L_602,18,6,4,False,False,True,False,False,1,43,7,0,12,0,2,8,5,20,3,4,0,1570.0
896,MC_SC_17_s03L_603,18,2,2,False,False,True,False,False,59,8,0,0,17,0,2,4,0,4,2,5,4,1053.0
898,MC_SC_17_s03L_604,18,3,2,False,False,True,False,False,3,50,2,0,6,0,0,4,1,3,2,5,0,1193.0
899,MC_SC_17_s03L_605,18,4,3,False,False,True,False,False,0,38,14,0,20,0,3,0,1,20,2,0,7,1983.0
902,MC_SC_17_s03L_606,18,3,2,False,False,True,False,False,0,14,2,0,5,0,5,1,0,1,3,2,0,1558.0
903,MC_SC_17_s03L_607,18,5,2,False,False,True,False,False,0,9,7,0,72,0,0,0,0,29,5,2,0,2396.0
904,MC_SC_17_s03L_608,18,4,3,False,False,False,True,False,1,10,1,0,16,0,0,0,0,6,1,0,0,904.0
905,MC_SC_17_s03L_609,18,5,3,False,False,True,False,False,0,21,11,8,32,2,5,0,3,1,4,0,1,1972.0
906,MC_SC_17_s03L_610,18,4,3,False,False,False,True,False,0,37,2,0,29,2,5,0,1,6,2,0,2,2362.0
907,MC_SC_17_s03L_611,18,4,3,False,False,True,False,False,22,10,5,0,7,0,1,0,4,0,1,1,0,667.0
908,MC_SC_17_s03L_612,18,1,1,False,False,True,False,False,41,6,1,0,9,0,0,0,3,0,1,0,2,780.0
909,MC_SC_17_s03L_613,18,3,2,False,False,True,False,False,0,11,0,0,3,0,0,0,0,0,1,1,4,952.0
910,MC_SC_17_s03L_614,18,3,2,False,False,True,False,False,30,7,0,0,7,0,3,5,3,0,0,3,2,890.0
911,MC_SC_17_s03L_615,18,5,3,False,False,False,True,False,0,64,11,0,10,5,7,1,4,14,4,0,1,3605.0
912,MC_SC_17_s03L_616,18,6,4,False,False,False,True,False,0,3,11,0,2,0,0,1,0,8,1,0,1,2683.0
913,MC_SC_17_s03L_617,18,6,4,False,False,True,False,False,0,7,15,2,99,1,4,4,2,4,1,2,2,2819.0
914,MC_SC_17_s03L_618,18,4,2,False,False,False,True,False,0,1,17,0,13,1,5,2,0,0,0,1,0,1048.0
915,MC_SC_17_s03L_619,18,4,2,False,False,False,True,False,1,4,12,0,17,0,3,0,0,11,2,2,4,1478.0
916,MC_SC_17_s03L_620,18,6,3,False,False,False,True,False,0,8,1,0,2,0,0,1,0,16,0,0,0,1314.0
917,MC_SC_17_s03L_621,18,6,4,False,False,True,False,False,0,25,4,0,7,0,0,1,0,9,5,0,8,1134.0
918,MC_SC_17_s03L_622,18,4,3,False,False,False,True,False,0,31,17,0,1,5,1,0,0,21,2,1,4,2020.0
919,MC_SC_17_s03L_623,18,6,4,False,False,True,False,False,46,23,3,5,7,0,0,0,0,7,2,0,7,906.0
920,MC_SC_17_s03L_624,18,2,2,False,False,True,False,False,1,27,3,0,8,0,0,0,1,2,1,1,6,1888.0
921,MC_SC_17_s03L_625,18,6,2,False,False,False,True,False,0,103,17,1,3,2,0,1,2,45,1,0,0,3620.0
922,MC_SC_17_s03L_626,18,5,2,False,False,True,False,False,20,15,6,0,12,0,5,2,0,1,4,0,4,1352.0
923,MC_SC_17_s03L_627,18,3,2,False,False,False,True,False,2,4,19,0,0,0,2,1,2,0,0,0,0,604.0
924,MC_SC_17_s03L_628,18,4,2,False,False,False,True,False,0,36,11,0,6,0,1,1,1,2,2,1,3,1170.0
925,MC_SC_17_s03L_629,18,5,5,False,False,True,False,False,21,4,12,5,9,0,0,0,0,0,0,1,1,490.0
926,MC_SC_17_s03L_630,18,6,4,False,False,True,False,False,65,10,4,2,11,0,0,1,0,4,4,1,5,1890.0
927,MC_SC_17_s03L_631,18,8,6,False,False,False,False,True,43,24,22,0,11,0,0,1,0,16,4,3,0,2664.0
928,MC_SC_17_s03L_632,18,4,3,False,False,False,False,True,80,9,1,0,45,0,1,1,2,29,0,4,5,2926.0
930,MC_SC_17_s03L_633,18,8,5,False,False,False,False,True,10,17,6,0,3,2,1,0,0,5,9,2,3,2185.0
932,MC_SC_17_s03L_634,19,2,2,False,False,True,False,False,1,2,1,0,1,0,0,1,2,0,0,0,0,869.0
934,MC_SC_17_s03L_635,19,4,3,False,False,False,True,False,2,3,1,0,5,0,0,0,0,0,2,0,0,835.0
938,MC_SC_17_s03L_636,19,6,2,False,False,True,False,False,0,13,4,0,12,1,3,0,0,11,2,1,0,872.0
939,MC_SC_17_s03L_637,19,7,4,False,False,True,False,False,4,34,3,0,1,0,0,2,5,2,0,2,1,1443.0
941,MC_SC_17_s03L_638,19,7,5,False,False,True,False,False,3,60,5,0,1,0,0,2,0,5,1,0,0,1290.0
942,MC_SC_17_s03L_639,19,4,2,False,False,True,False,False,65,17,8,0,43,0,5,0,3,8,6,0,2,1186.0
944,MC_SC_17_s03L_640,19,4,3,False,False,True,False,False,1,40,0,6,63,0,8,2,0,8,2,0,0,2255.0
946,MC_SC_17_s03L_641,19,4,3,False,False,False,False,True,90,10,21,1,19,2,0,0,0,0,0,4,3,1684.0
947,MC_SC_17_s03L_642,19,4,3,False,False,True,False,False,22,11,0,0,10,0,1,2,3,1,1,0,1,697.0
948,MC_SC_17_s03L_643,19,6,3,False,False,True,False,False,0,6,5,5,30,0,0,0,0,1,2,0,0,1058.0
949,MC_SC_17_s03L_644,19,3,2,False,False,False,False,True,0,6,6,0,5,0,3,1,1,1,2,0,0,1520.0
950,MC_SC_17_s03L_645,19,4,3,False,False,False,True,False,0,19,3,0,22,3,3,0,2,2,1,1,2,1617.0
952,MC_SC_17_s03L_646,19,4,2,False,False,True,False,False,0,14,6,1,46,0,0,1,0,0,2,0,0,1306.0
953,MC_SC_17_s03L_647,19,8,3,False,False,False,True,False,1,11,2,1,1,0,0,3,0,0,0,2,0,1267.0
954,MC_SC_17_s03L_648,19,4,2,False,False,True,False,False,1,23,6,10,79,1,0,0,6,1,2,1,1,1913.0
955,MC_SC_17_s03L_649,19,3,1,False,False,True,False,False,0,21,0,0,7,5,2,0,3,0,1,0,0,1213.0
956,MC_SC_17_s03L_650,19,8,4,False,False,False,True,False,2,8,3,0,13,0,0,0,0,0,4,0,0,1279.0
957,MC_SC_17_s03L_651,19,8,5,False,False,True,False,False,0,50,9,0,63,2,0,2,2,7,5,3,1,2567.0
958,MC_SC_17_s03L_652,19,6,3,False,False,False,True,False,1,18,8,2,45,2,0,2,2,1,6,2,3,2505.0
959,MC_SC_17_s03L_653,19,4,2,False,False,False,True,False,0,5,7,0,2,6,1,0,2,8,4,0,2,1449.0
960,MC_SC_17_s03L_654,19,6,3,False,False,False,True,False,0,36,18,0,34,2,4,1,0,18,3,2,1,2050.0
961,MC_SC_17_s03L_655,19,6,3,False,False,True,False,False,3,11,10,0,27,5,4,4,1,29,2,2,5,1426.0
962,MC_SC_17_s03L_656,19,6,4,False,False,True,False,False,8,10,2,0,5,0,0,1,1,2,5,0,1,1673.0
