Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp_b,dtom_b,slc17a6_b,slc32a1_b,slc5a7_b,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3
688,MC_SC_17_s03L_468,14,3,2,False,False,True,False,False,79,24,0,5,12,2,19,9,1,36,32,25,35
689,MC_SC_17_s03L_469,14,4,2,False,False,True,False,False,105,22,34,13,95,17,49,47,40,31,75,20,23
690,MC_SC_17_s03L_470,14,5,4,False,False,True,False,False,2,33,5,8,27,13,22,12,47,30,9,103,3
691,MC_SC_17_s03L_471,14,6,3,False,False,False,True,False,2,262,22,31,10,196,5,27,79,218,92,9,8
692,MC_SC_17_s03L_472,14,4,3,False,False,False,True,False,0,19,35,6,25,18,15,15,39,26,24,32,10
693,MC_SC_17_s03L_473,14,6,4,False,False,False,True,False,38,24,51,12,84,2,11,59,10,75,61,13,9
694,MC_SC_17_s03L_474,14,4,3,False,False,True,False,False,0,39,7,0,1,16,5,15,15,50,22,5,44
696,MC_SC_17_s03L_475,14,7,4,False,False,False,True,False,4,69,5,33,7,19,5,53,4,127,63,77,29
697,MC_SC_17_s03L_476,14,5,3,False,False,False,True,False,2,11,45,7,3,5,6,13,25,125,34,5,42
698,MC_SC_17_s03L_477,14,8,4,False,False,False,True,False,3,63,43,56,133,19,16,30,30,203,64,18,18
699,MC_SC_17_s03L_478,14,4,2,False,False,False,True,False,0,15,3,5,4,14,17,16,46,4,26,124,8
700,MC_SC_17_s03L_479,14,5,3,False,False,True,False,False,87,46,19,34,58,16,30,21,11,75,37,24,17
701,MC_SC_17_s03L_480,14,4,2,False,False,True,False,False,6,56,22,9,4,9,9,39,11,53,24,1,89
702,MC_SC_17_s03L_481,14,4,3,False,False,True,False,False,0,7,10,40,6,11,5,17,46,19,5,55,6
703,MC_SC_17_s03L_482,14,5,2,False,False,True,False,False,0,66,19,2,15,12,19,17,10,65,20,1,32
704,MC_SC_17_s03L_483,14,4,2,False,True,True,False,False,0,49,44,28,73,38,8,9,54,6,40,9,38
705,MC_SC_17_s03L_484,14,5,3,False,False,True,False,False,0,18,0,68,16,0,10,27,8,6,25,9,6
706,MC_SC_17_s03L_485,14,2,2,False,False,False,True,False,1,20,12,31,20,1,24,3,13,0,3,24,38
708,MC_SC_17_s03L_486,14,4,2,False,False,True,False,False,82,20,14,3,16,3,33,28,20,39,13,37,49
709,MC_SC_17_s03L_487,14,4,3,False,False,True,False,False,0,47,29,31,7,19,4,25,46,0,34,9,28
714,MC_SC_17_s03L_488,14,6,2,False,False,True,False,False,0,46,13,2,13,19,17,14,42,43,19,4,51
715,MC_SC_17_s03L_489,14,5,3,False,False,False,True,False,0,50,74,6,7,3,50,37,49,19,10,30,51
716,MC_SC_17_s03L_490,14,4,2,False,False,True,False,False,0,50,74,66,126,48,20,40,90,0,59,21,22
717,MC_SC_17_s03L_491,14,4,3,False,False,True,False,False,0,73,74,67,248,61,61,41,116,21,96,7,38
718,MC_SC_17_s03L_492,14,1,1,False,False,False,True,False,0,0,6,0,1,4,7,0,3,0,0,0,0
719,MC_SC_17_s03L_493,14,5,3,False,False,False,True,False,0,55,23,58,15,3,20,12,22,2,16,49,30
720,MC_SC_17_s03L_494,14,1,1,False,False,False,True,False,0,7,2,15,4,3,20,7,10,0,5,3,14
721,MC_SC_17_s03L_495,14,7,4,False,False,False,True,False,0,73,49,4,6,39,55,15,46,33,17,24,48
722,MC_SC_17_s03L_496,14,6,4,False,False,False,True,False,2,47,51,7,4,16,49,34,31,10,16,24,9
723,MC_SC_17_s03L_497,15,5,3,False,False,False,True,False,0,24,25,1,0,5,15,5,12,4,6,13,1
726,MC_SC_17_s03L_498,15,5,2,False,False,False,True,False,0,37,35,0,1,0,9,21,19,7,5,4,27
727,MC_SC_17_s03L_499,15,3,2,False,False,True,False,False,0,7,9,3,1,0,3,2,5,0,5,0,0
730,MC_SC_17_s03L_500,15,2,2,False,False,False,True,False,0,1,1,8,2,0,22,14,3,0,1,22,0
731,MC_SC_17_s03L_501,15,5,2,False,False,True,False,False,0,6,5,1,0,4,4,16,26,2,4,24,30
737,MC_SC_17_s03L_502,15,8,3,False,False,True,False,False,1,60,35,64,51,17,12,24,60,159,49,15,22
738,MC_SC_17_s03L_503,15,4,3,False,False,True,False,False,122,79,21,86,73,37,8,14,3,95,20,1,14
739,MC_SC_17_s03L_504,15,3,3,False,False,True,False,False,41,36,9,4,15,1,11,20,18,10,6,23,30
740,MC_SC_17_s03L_505,15,4,3,False,False,True,False,False,121,4,14,9,62,63,27,28,46,32,47,26,42
742,MC_SC_17_s03L_506,15,4,2,False,False,True,False,False,76,13,23,4,32,12,20,23,24,7,28,60,6
743,MC_SC_17_s03L_507,15,4,3,False,False,True,False,False,132,23,19,2,43,19,20,21,22,10,19,16,19
744,MC_SC_17_s03L_508,15,4,3,False,False,True,False,False,88,14,46,7,12,73,33,55,54,28,12,81,30
745,MC_SC_17_s03L_509,15,6,4,False,False,True,False,False,1,47,46,33,169,17,16,66,67,127,46,29,7
746,MC_SC_17_s03L_510,15,4,3,False,False,True,False,False,0,24,0,0,20,0,9,2,27,0,19,92,0
747,MC_SC_17_s03L_511,15,3,3,False,False,True,False,False,29,8,0,10,1,5,1,13,2,3,0,14,0
748,MC_SC_17_s03L_512,15,3,3,False,False,False,True,False,7,158,15,9,7,106,28,32,92,121,90,16,23
749,MC_SC_17_s03L_513,15,4,2,False,False,True,False,False,47,6,10,1,9,0,14,4,23,0,9,16,38
750,MC_SC_17_s03L_514,15,3,2,False,False,True,False,False,30,11,2,1,55,25,12,15,22,0,14,15,0
751,MC_SC_17_s03L_515,15,4,2,False,False,True,False,False,66,34,7,6,30,13,30,14,30,0,28,54,34
752,MC_SC_17_s03L_516,15,3,1,False,False,True,False,False,91,37,19,1,13,5,17,16,17,0,8,25,21
753,MC_SC_17_s03L_517,15,4,2,False,False,True,False,False,0,67,37,6,11,4,20,15,52,0,10,4,53
754,MC_SC_17_s03L_518,15,3,2,False,False,False,True,False,0,23,18,4,5,57,26,15,43,3,27,51,18
755,MC_SC_17_s03L_519,15,5,3,False,False,True,False,False,29,11,13,33,12,1,2,24,4,1,19,60,2
756,MC_SC_17_s03L_520,15,4,3,False,False,False,True,False,0,56,5,45,22,12,45,18,24,32,6,49,38
757,MC_SC_17_s03L_521,15,6,3,False,False,False,True,False,0,14,29,8,34,11,3,15,31,95,45,20,31
758,MC_SC_17_s03L_522,15,3,1,False,False,True,False,False,0,11,73,9,34,75,8,26,40,36,20,66,35
759,MC_SC_17_s03L_523,15,5,2,False,False,True,False,False,93,47,42,11,33,14,6,23,32,65,32,9,24
760,MC_SC_17_s03L_524,15,6,3,True,False,False,True,False,0,177,73,23,91,94,20,26,72,79,79,37,68
761,MC_SC_17_s03L_525,15,5,3,False,False,True,False,False,0,10,0,14,5,65,19,30,26,7,4,53,21
762,MC_SC_17_s03L_526,15,3,2,False,False,False,True,False,1,50,2,14,3,29,45,20,42,27,20,54,51
763,MC_SC_17_s03L_527,15,5,2,False,False,True,False,False,59,32,18,90,33,16,32,18,0,13,16,37,39
764,MC_SC_17_s03L_528,15,6,3,False,False,True,False,False,83,47,19,6,15,6,1,36,0,18,34,40,39
765,MC_SC_17_s03L_529,15,3,2,False,False,True,False,False,0,5,16,13,2,77,16,6,11,0,16,9,8
766,MC_SC_17_s03L_530,15,4,2,False,False,True,False,False,28,15,24,18,18,1,8,9,0,0,13,15,6
767,MC_SC_17_s03L_531,15,8,3,False,True,True,False,False,118,40,12,5,19,1,13,30,42,2,12,8,33
768,MC_SC_17_s03L_532,15,6,3,False,False,False,True,False,2,40,55,4,27,2,29,7,34,27,5,27,29
769,MC_SC_17_s03L_533,15,4,3,False,False,False,True,True,0,2,3,6,4,15,19,5,30,0,18,81,8
771,MC_SC_17_s03L_534,15,3,2,False,False,False,True,False,4,60,47,15,45,44,62,18,87,3,23,49,76
773,MC_SC_17_s03L_535,15,6,4,False,False,True,False,False,0,35,80,17,152,18,21,23,150,6,15,51,5
774,MC_SC_17_s03L_536,15,8,5,False,False,False,True,False,0,38,46,4,16,22,72,38,81,137,48,27,79
775,MC_SC_17_s03L_537,15,6,3,False,False,False,False,True,81,67,7,15,7,16,38,11,52,152,56,15,31
777,MC_SC_17_s03L_538,16,4,2,False,False,True,True,False,10,17,10,0,15,19,1,4,19,0,1,13,4
782,MC_SC_17_s03L_539,16,4,3,False,False,True,False,False,0,11,32,4,43,0,10,16,16,2,14,28,33
786,MC_SC_17_s03L_540,16,6,4,False,False,True,False,False,0,47,36,48,141,40,26,11,54,86,50,3,26
789,MC_SC_17_s03L_541,16,8,3,False,False,True,False,False,0,52,25,24,4,8,2,28,28,22,46,7,31
790,MC_SC_17_s03L_542,16,4,2,False,False,True,False,False,2,34,7,1,1,1,24,39,24,10,15,26,1
791,MC_SC_17_s03L_543,16,5,3,False,False,False,True,False,1,50,34,0,28,68,11,10,15,26,20,7,12
792,MC_SC_17_s03L_544,16,3,3,False,False,True,False,False,44,25,12,2,62,17,14,13,22,6,18,22,5
793,MC_SC_17_s03L_545,16,3,2,False,False,True,False,False,0,32,15,5,3,4,26,28,8,42,24,3,61
794,MC_SC_17_s03L_546,16,3,2,False,False,True,False,False,1,36,68,1,23,40,0,2,32,0,4,23,12
795,MC_SC_17_s03L_547,16,5,3,False,False,True,False,False,74,22,18,5,38,3,32,14,17,0,10,12,11
796,MC_SC_17_s03L_548,16,4,2,False,False,True,False,False,2,56,42,1,17,26,24,26,51,38,15,9,3
797,MC_SC_17_s03L_549,16,4,2,False,False,True,False,False,0,71,7,2,13,9,1,5,31,0,11,2,30
798,MC_SC_17_s03L_550,16,4,3,False,False,True,False,False,60,23,1,39,25,0,16,6,3,1,8,25,20
799,MC_SC_17_s03L_551,16,3,2,False,True,True,False,False,0,16,9,0,2,5,17,9,10,8,10,0,16
800,MC_SC_17_s03L_552,16,6,4,False,False,True,False,False,82,46,13,27,60,35,37,16,19,76,35,17,20
801,MC_SC_17_s03L_553,16,5,3,False,True,True,False,False,101,29,15,50,49,12,4,22,22,0,24,40,7
802,MC_SC_17_s03L_554,16,2,2,False,False,True,False,False,0,24,1,0,8,9,4,7,14,2,2,0,7
803,MC_SC_17_s03L_555,16,6,2,False,False,True,False,False,40,33,18,38,37,13,32,17,3,22,29,11,13
805,MC_SC_17_s03L_556,16,6,4,False,False,False,True,False,1,8,1,2,36,0,0,2,2,12,11,16,22
807,MC_SC_17_s03L_557,16,5,3,False,False,False,True,False,0,27,33,19,123,45,30,26,58,87,59,36,33
808,MC_SC_17_s03L_558,16,5,3,False,False,True,False,False,0,20,7,20,3,0,0,26,29,38,12,3,1
809,MC_SC_17_s03L_559,16,7,2,False,False,False,True,False,1,23,7,5,9,18,1,15,3,16,29,55,11
810,MC_SC_17_s03L_560,16,5,4,False,False,True,False,False,49,31,13,16,39,12,46,16,23,32,31,26,13
812,MC_SC_17_s03L_561,16,6,3,False,False,True,False,False,104,56,24,63,119,14,6,30,39,42,82,30,33
813,MC_SC_17_s03L_562,16,4,2,False,False,True,False,False,41,35,61,3,66,49,8,39,36,32,34,10,3
814,MC_SC_17_s03L_563,16,7,3,False,False,True,False,False,195,53,19,26,103,17,3,14,19,158,48,2,33
815,MC_SC_17_s03L_564,16,4,3,False,False,False,True,False,0,10,2,2,27,1,0,8,0,35,19,85,36
818,MC_SC_17_s03L_565,16,5,2,False,False,False,True,False,0,43,31,2,35,50,20,13,35,25,24,30,39
819,MC_SC_17_s03L_566,16,5,2,False,False,False,True,False,0,18,30,4,6,40,11,4,70,0,43,53,3
821,MC_SC_17_s03L_567,16,4,3,True,False,True,False,False,58,36,51,21,68,35,14,34,37,56,50,27,58
822,MC_SC_17_s03L_568,16,1,1,False,False,True,False,False,0,5,15,48,13,4,23,9,29,0,15,53,0
823,MC_SC_17_s03L_569,16,5,3,False,False,False,True,False,0,79,86,18,13,20,76,25,56,1,34,41,37
824,MC_SC_17_s03L_570,16,4,2,False,False,False,True,False,2,41,6,0,0,0,34,28,47,2,11,50,23
825,MC_SC_17_s03L_571,16,5,3,False,False,False,False,True,120,28,68,5,67,31,26,10,20,0,0,145,44
826,MC_SC_17_s03L_572,16,9,6,False,False,False,True,False,0,114,98,19,39,25,87,36,89,45,45,52,71
827,MC_SC_17_s03L_573,16,6,3,False,False,False,False,True,112,65,5,19,23,71,14,28,107,326,52,57,62
828,MC_SC_17_s03L_574,16,6,4,False,False,False,True,False,3,37,89,27,118,42,15,34,99,206,75,60,64
829,MC_SC_17_s03L_575,16,7,3,False,False,False,False,True,57,29,40,6,2,14,40,9,11,64,9,12,9
830,MC_SC_17_s03L_576,17,4,1,False,False,True,False,False,30,1,0,2,15,2,0,2,2,0,3,0,0
839,MC_SC_17_s03L_577,17,7,4,False,False,True,False,False,0,18,11,14,37,12,10,40,41,112,31,14,7
842,MC_SC_17_s03L_578,17,6,3,False,False,False,True,False,0,10,0,7,0,7,72,24,6,16,20,51,9
844,MC_SC_17_s03L_579,17,6,3,False,False,True,False,False,2,82,56,6,14,22,29,25,43,71,51,33,6
850,MC_SC_17_s03L_580,17,6,3,False,False,True,False,False,85,34,23,29,34,18,15,14,20,49,9,14,9
851,MC_SC_17_s03L_581,17,5,2,False,False,False,True,False,2,28,20,21,15,14,19,15,15,7,12,19,22
852,MC_SC_17_s03L_582,17,4,2,False,False,True,False,False,1,41,9,2,4,2,12,17,1,10,12,0,34
854,MC_SC_17_s03L_583,17,3,2,False,False,False,True,False,0,7,2,18,10,1,12,4,8,0,1,19,11
855,MC_SC_17_s03L_584,17,6,4,False,False,False,True,False,0,22,24,6,2,17,10,13,2,85,8,7,6
857,MC_SC_17_s03L_585,17,8,5,False,False,True,False,False,0,16,12,10,8,3,2,4,20,107,12,1,8
858,MC_SC_17_s03L_586,17,5,2,False,False,True,False,False,0,47,34,2,8,6,4,14,38,96,22,2,36
860,MC_SC_17_s03L_587,17,4,2,False,False,False,True,False,0,20,70,2,51,42,41,24,35,121,40,22,24
861,MC_SC_17_s03L_588,17,7,3,False,False,True,False,False,1,52,18,7,23,5,17,24,1,40,28,5,46
864,MC_SC_17_s03L_589,17,4,3,False,False,False,True,False,0,38,26,26,7,11,26,24,17,23,15,21,7
866,MC_SC_17_s03L_590,17,8,4,False,False,False,False,True,118,49,27,13,7,25,107,12,18,225,44,28,29
867,MC_SC_17_s03L_591,17,5,4,False,False,False,True,False,1,45,18,25,19,4,19,3,13,4,14,38,36
868,MC_SC_17_s03L_592,17,6,3,False,False,False,False,True,12,19,11,5,0,2,35,10,6,60,16,18,7
869,MC_SC_17_s03L_593,17,3,1,False,False,False,True,False,1,11,2,1,1,1,6,9,0,0,5,15,5
870,MC_SC_17_s03L_594,17,3,2,False,False,False,True,False,1,12,5,0,3,0,6,4,8,0,4,0,0
873,MC_SC_17_s03L_595,17,3,2,False,False,False,True,False,0,5,44,1,22,10,9,9,31,0,9,54,42
874,MC_SC_17_s03L_596,17,8,4,False,False,False,False,True,74,66,0,5,28,14,3,19,56,162,8,28,28
878,MC_SC_17_s03L_597,18,5,3,False,False,True,False,False,1,107,32,2,9,0,5,29,56,21,11,39,8
880,MC_SC_17_s03L_598,18,3,2,False,False,False,True,False,1,5,4,2,1,15,0,12,50,0,23,80,13
882,MC_SC_17_s03L_599,18,6,3,False,False,True,False,False,3,55,30,5,2,1,8,33,66,24,12,46,1
884,MC_SC_17_s03L_600,18,5,1,False,False,False,True,False,0,7,10,2,16,38,11,9,14,2,10,11,6
890,MC_SC_17_s03L_601,18,6,4,False,False,False,False,True,316,19,0,5,97,23,58,21,17,29,8,201,67
895,MC_SC_17_s03L_602,18,6,4,False,False,True,False,False,1,89,31,7,10,2,41,58,92,82,37,53,7
896,MC_SC_17_s03L_603,18,2,2,False,False,True,False,False,116,14,1,4,23,4,34,46,16,17,17,57,53
898,MC_SC_17_s03L_604,18,3,2,False,False,True,False,False,9,99,5,6,7,3,2,35,36,13,16,62,4
899,MC_SC_17_s03L_605,18,4,3,False,False,True,False,False,0,92,48,3,16,11,26,14,30,46,18,12,80
902,MC_SC_17_s03L_606,18,3,2,False,False,True,False,False,0,28,9,1,6,6,30,29,27,4,12,51,0
903,MC_SC_17_s03L_607,18,5,2,False,False,True,False,False,0,17,23,7,75,21,5,26,49,90,32,19,3
904,MC_SC_17_s03L_608,18,4,3,False,False,False,True,False,1,27,3,2,21,3,5,15,3,18,11,18,1
905,MC_SC_17_s03L_609,18,5,3,False,False,True,False,False,0,45,31,55,34,64,56,8,32,3,26,23,18
906,MC_SC_17_s03L_610,18,4,3,False,False,False,True,False,0,93,5,1,38,87,46,18,37,25,34,38,23
907,MC_SC_17_s03L_611,18,4,3,False,False,True,False,False,42,18,18,4,10,11,18,7,36,1,16,39,10
908,MC_SC_17_s03L_612,18,1,1,False,False,True,False,False,57,11,8,1,10,4,2,10,25,0,7,4,21
909,MC_SC_17_s03L_613,18,3,2,False,False,True,False,False,0,27,0,0,1,6,0,0,8,0,10,5,29
910,MC_SC_17_s03L_614,18,3,2,False,False,True,False,False,54,18,3,3,6,0,26,49,29,0,0,40,31
911,MC_SC_17_s03L_615,18,5,3,False,False,False,True,False,0,170,32,4,9,136,77,16,78,93,35,9,7
912,MC_SC_17_s03L_616,18,6,4,False,False,False,True,False,0,8,35,1,1,7,2,11,29,57,11,9,19
913,MC_SC_17_s03L_617,18,6,4,False,False,True,False,False,0,23,45,27,160,19,77,33,59,26,24,34,23
914,MC_SC_17_s03L_618,18,4,2,False,False,False,True,False,0,5,49,3,17,30,36,19,13,0,0,20,2
915,MC_SC_17_s03L_619,18,4,2,False,False,False,True,False,2,8,41,2,25,32,41,11,4,18,9,32,33
916,MC_SC_17_s03L_620,18,6,3,False,False,False,True,False,0,21,6,2,2,59,43,18,24,63,15,33,12
917,MC_SC_17_s03L_621,18,6,4,False,False,True,False,False,0,63,22,1,7,10,22,15,29,34,44,14,61
918,MC_SC_17_s03L_622,18,4,3,False,False,False,True,False,0,73,56,0,0,65,6,17,28,73,28,58,45
919,MC_SC_17_s03L_623,18,6,4,False,False,True,False,False,85,53,11,39,9,12,5,13,0,23,20,5,40
920,MC_SC_17_s03L_624,18,2,2,False,False,True,False,False,1,58,12,6,7,14,11,5,29,3,8,28,44
921,MC_SC_17_s03L_625,18,6,2,False,False,False,True,False,0,231,55,16,7,108,8,24,41,169,67,5,9
922,MC_SC_17_s03L_626,18,5,2,False,False,True,False,False,43,34,17,4,15,3,25,18,5,0,24,19,24
923,MC_SC_17_s03L_627,18,3,2,False,False,False,True,False,3,11,70,1,0,9,20,11,13,0,4,13,8
924,MC_SC_17_s03L_628,18,4,2,False,False,False,True,False,0,69,42,18,5,9,18,6,26,2,20,23,42
925,MC_SC_17_s03L_629,18,5,5,False,False,True,False,False,36,7,36,19,18,2,10,5,7,2,5,9,6
926,MC_SC_17_s03L_630,18,6,4,False,False,True,False,False,103,33,26,38,15,4,3,21,7,16,31,12,41
927,MC_SC_17_s03L_631,18,8,6,False,False,False,False,True,60,47,69,2,9,5,26,23,35,68,52,22,22
928,MC_SC_17_s03L_632,18,4,3,False,False,False,False,True,116,29,7,5,76,44,5,13,54,93,15,88,65
930,MC_SC_17_s03L_633,18,8,5,False,False,False,False,True,16,47,20,7,5,15,37,21,16,69,44,37,27
932,MC_SC_17_s03L_634,19,2,2,False,False,True,False,False,1,10,4,1,1,6,3,11,14,0,7,16,0
934,MC_SC_17_s03L_635,19,4,3,False,False,False,True,False,3,6,2,1,1,0,3,5,0,0,8,4,1
938,MC_SC_17_s03L_636,19,6,2,False,False,True,False,False,0,24,13,0,13,17,27,11,29,41,15,21,3
939,MC_SC_17_s03L_637,19,7,4,False,False,True,False,False,5,84,12,5,2,0,9,35,76,19,7,42,7
941,MC_SC_17_s03L_638,19,7,5,False,False,True,False,False,3,131,30,2,1,0,7,34,43,44,18,25,2
942,MC_SC_17_s03L_639,19,4,2,False,False,True,False,False,108,43,40,6,63,9,44,30,30,43,52,12,19
944,MC_SC_17_s03L_640,19,4,3,False,False,True,False,False,1,89,5,67,85,14,77,10,0,27,23,13,8
946,MC_SC_17_s03L_641,19,4,3,False,False,False,False,True,157,29,76,4,14,38,2,4,0,0,2,141,32
947,MC_SC_17_s03L_642,19,4,3,False,False,True,False,False,33,18,0,0,11,19,13,17,30,1,11,8,13
948,MC_SC_17_s03L_643,19,6,3,False,False,True,False,False,0,16,14,40,25,8,26,6,0,3,20,32,0
949,MC_SC_17_s03L_644,19,3,2,False,False,False,False,True,0,15,20,2,2,0,23,9,33,3,21,32,1
950,MC_SC_17_s03L_645,19,4,3,False,False,False,True,False,0,50,9,0,25,65,40,9,22,4,11,23,13
952,MC_SC_17_s03L_646,19,4,2,False,False,True,False,False,0,32,23,14,72,1,10,23,22,0,22,8,1
953,MC_SC_17_s03L_647,19,8,3,False,False,False,True,False,2,35,9,11,1,11,24,30,2,8,20,20,6
954,MC_SC_17_s03L_648,19,4,2,False,False,True,False,False,0,61,20,84,130,36,22,19,60,0,37,29,17
955,MC_SC_17_s03L_649,19,3,1,False,False,True,False,False,0,37,0,1,6,72,14,3,22,0,7,14,1
956,MC_SC_17_s03L_650,19,8,4,False,False,False,True,False,4,19,9,6,17,10,6,9,12,18,32,23,1
957,MC_SC_17_s03L_651,19,8,5,False,False,True,False,False,0,119,34,5,92,55,14,33,109,52,42,24,5
958,MC_SC_17_s03L_652,19,6,3,False,False,False,True,False,1,41,26,18,66,26,23,28,41,3,53,29,41
959,MC_SC_17_s03L_653,19,4,2,False,False,False,True,False,0,14,23,0,1,71,12,16,27,35,48,30,24
960,MC_SC_17_s03L_654,19,6,3,False,False,False,True,False,0,85,54,6,43,80,77,21,42,88,25,27,14
961,MC_SC_17_s03L_655,19,6,3,False,False,True,False,False,3,28,38,9,41,64,62,41,31,75,34,32,45
962,MC_SC_17_s03L_656,19,6,4,False,False,True,False,False,13,28,7,7,6,1,6,20,35,51,21,6,4
963,MC_SC_17_s03L_657,19,5,3,False,False,True,False,False,0,28,0,8,15,1,5,23,42,85,39,9,7
964,MC_SC_17_s03L_658,19,3,1,False,False,True,False,False,3,79,23,7,8,9,31,20,11,57,43,11,76
966,MC_SC_17_s03L_659,19,5,2,False,False,False,True,False,0,75,9,5,12,75,60,30,22,56,57,42,21
967,MC_SC_17_s03L_660,19,5,3,False,False,False,True,False,0,68,48,3,22,85,5,11,24,40,35,45,39
968,MC_SC_17_s03L_661,19,2,1,False,False,False,True,False,0,7,10,0,0,0,0,3,1,0,1,28,1
969,MC_SC_17_s03L_662,19,7,3,False,False,True,False,False,0,20,65,8,15,3,7,18,31,10,26,3,33
970,MC_SC_17_s03L_663,19,3,2,False,False,False,True,False,0,4,40,0,25,29,9,13,0,22,2,18,17
971,MC_SC_17_s03L_664,19,2,1,False,False,False,True,False,2,23,20,3,0,6,27,20,32,2,7,54,26
973,MC_SC_17_s03L_665,19,6,3,False,False,False,True,False,1,53,60,1,3,0,36,24,39,7,7,44,73
974,MC_SC_17_s03L_666,19,9,7,False,False,False,False,True,21,46,13,4,1,6,90,11,11,85,19,59,10
975,MC_SC_17_s03L_667,19,3,2,False,False,False,True,False,0,3,12,0,0,0,19,14,8,0,7,4,3
976,MC_SC_17_s03L_668,19,6,3,False,False,True,False,False,0,15,41,5,15,9,7,26,53,88,51,7,35
978,MC_SC_17_s03L_669,20,4,1,False,False,True,False,False,1,10,45,1,16,21,1,9,17,0,2,38,14
979,MC_SC_17_s03L_670,20,3,2,False,False,False,True,False,0,11,23,1,1,6,3,7,12,0,12,8,1
981,MC_SC_17_s03L_671,20,4,2,False,False,True,False,False,17,16,12,3,0,18,24,15,17,0,8,4,1
982,MC_SC_17_s03L_672,20,6,3,True,False,True,False,False,143,36,19,8,63,31,32,29,45,7,14,52,51
984,MC_SC_17_s03L_673,20,7,5,False,False,True,False,False,7,88,19,4,9,2,2,36,65,0,10,60,2
989,MC_SC_17_s03L_674,20,6,3,False,False,False,True,False,11,11,13,2,8,72,19,50,10,86,19,65,39
990,MC_SC_17_s03L_675,20,5,2,False,False,True,False,False,0,35,3,22,67,14,0,27,45,135,27,6,10
994,MC_SC_17_s03L_676,20,3,2,False,False,True,False,False,64,16,6,35,6,0,1,29,10,17,8,22,2
997,MC_SC_17_s03L_677,20,2,2,False,False,True,False,False,71,33,2,5,39,9,20,12,0,23,31,34,43
998,MC_SC_17_s03L_678,20,2,1,False,False,False,True,False,2,69,30,54,25,22,45,24,30,41,20,33,54
999,MC_SC_17_s03L_679,20,4,3,False,True,True,False,False,0,46,7,0,6,12,7,5,5,4,9,5,41
1001,MC_SC_17_s03L_680,20,5,3,False,False,False,True,False,0,13,22,0,0,1,7,7,14,39,20,10,15
1002,MC_SC_17_s03L_681,20,5,2,False,False,True,False,False,2,15,17,74,55,3,21,25,0,30,15,21,3
1003,MC_SC_17_s03L_682,20,6,3,False,False,True,False,False,0,35,18,0,2,0,19,8,22,0,8,32,5
1004,MC_SC_17_s03L_683,20,4,2,False,False,True,False,False,0,21,6,0,4,3,8,8,5,0,23,3,38
1005,MC_SC_17_s03L_684,20,5,2,False,False,True,False,False,94,76,35,53,92,5,0,13,5,54,16,18,16
1007,MC_SC_17_s03L_685,20,4,3,False,False,True,False,False,1,108,30,2,13,11,16,5,42,0,6,3,35
1008,MC_SC_17_s03L_686,20,5,4,False,False,True,False,False,1,44,54,1,1,32,24,24,59,46,21,23,11
1009,MC_SC_17_s03L_687,20,6,3,False,False,True,False,False,60,32,11,53,74,5,30,43,36,14,37,35,13
1012,MC_SC_17_s03L_688,20,4,3,False,False,False,True,False,19,20,6,13,17,22,25,26,59,12,28,78,11
1013,MC_SC_17_s03L_689,20,5,3,False,False,False,True,False,0,48,42,20,69,84,43,29,56,75,76,36,61
1014,MC_SC_17_s03L_690,20,5,3,False,False,True,False,False,124,79,19,87,87,7,66,32,72,8,49,60,23
1015,MC_SC_17_s03L_691,20,5,2,False,False,False,True,False,0,64,22,21,19,11,26,7,29,51,21,28,47
1020,MC_SC_17_s03L_692,20,5,3,False,False,True,False,False,49,36,25,13,52,8,5,22,25,1,32,12,18
1021,MC_SC_17_s03L_693,20,4,2,False,False,False,True,False,0,33,36,0,0,15,4,19,13,41,12,48,31
1025,MC_SC_17_s03L_694,20,5,3,False,False,False,True,False,1,51,90,2,2,1,37,25,43,20,16,28,67
1026,MC_SC_17_s03L_695,20,4,3,False,False,False,True,True,0,2,12,0,0,0,1,7,6,0,10,0,0
1028,MC_SC_17_s03L_696,20,6,3,False,False,False,False,True,116,16,16,12,8,31,38,37,50,176,12,29,53
1030,MC_SC_17_s03L_697,20,5,2,False,False,True,False,False,0,35,64,6,25,14,25,48,50,82,56,17,34
1031,MC_SC_17_s03L_698,20,5,3,False,False,True,False,False,0,36,100,31,140,72,91,37,43,167,68,5,33
1032,MC_SC_17_s03L_699,20,6,4,False,False,False,False,True,273,50,0,3,106,54,69,41,50,12,29,202,76
1037,MC_SC_17_s03L_700,21,7,4,False,False,True,False,False,1,37,8,31,48,12,2,27,55,61,34,31,4
1038,MC_SC_17_s03L_701,21,5,3,False,False,False,False,True,74,30,15,3,35,5,4,8,2,0,1,58,8
1040,MC_SC_17_s03L_702,21,5,3,False,False,True,False,False,5,39,1,8,4,0,1,24,25,0,5,51,2
1041,MC_SC_17_s03L_703,21,4,3,False,False,False,True,False,1,31,18,32,48,10,30,11,17,9,19,48,35
1043,MC_SC_17_s03L_704,21,6,4,False,False,True,False,False,1,27,1,36,47,7,35,2,3,10,14,3,9
1044,MC_SC_17_s03L_705,21,3,2,False,False,True,False,False,27,34,34,2,27,65,63,27,40,40,34,29,32
